hhid,areaid,treatment,spandana_1,othermfi_1,anymfi_1,anybank_1,anyinformal_1,spandana_amt_1,othermfi_amt_1,anymfi_amt_1,bank_amt_1,informal_amt_1,anyloan_amt_1,newbiz_1,relative_amt_1,friend_amt_1,shg_amt_1,moneylender_amt_1,bizhat,any_newbiz_1,bizhat_any,bizhat_old,informal_amt_3,anyinformal_3,w,degree_3,shared_degree_3,nonshared_degree_3,flink_3,nflink_3,shared_flink_3,shared_nflink_3,nonshared_flink_3,nonshared_nflink_3,shared_prop_3,mfilinks_3,mfilinks_f_3,mfilinks_nf_3,mfilinks_known_3,any_mfi_link_3,mfi_group_3,stratum,span_entry_date,entry_order,ed1,ed2,ed3,ed4,ed5,kid1620,girl1620,boy1620,kid515,girl515,boy515,woman2130,man2130,woman2130_ed1,man2130_ed1,woman2130_ed2,man2130_ed2,woman2130_ed3,man2130_ed3,woman2130_ed4,man2130_ed4,woman2130_ed5,man2130_ed5,woman2130_lit,man2130_lit,woman3140,man3140,woman3140_ed1,man3140_ed1,woman3140_ed2,man3140_ed2,woman3140_ed3,man3140_ed3,woman3140_ed4,man3140_ed4,woman3140_ed5,man3140_ed5,woman3140_lit,man3140_lit,woman4150,man4150,woman4150_ed1,man4150_ed1,woman4150_ed2,man4150_ed2,woman4150_ed3,man4150_ed3,woman4150_ed4,man4150_ed4,woman4150_ed5,man4150_ed5,woman4150_lit,man4150_lit,woman5160,man5160,woman5160_ed1,man5160_ed1,woman5160_ed2,man5160_ed2,woman5160_ed3,man5160_ed3,woman5160_ed4,man5160_ed4,woman5160_ed5,man5160_ed5,woman5160_lit,man5160_lit,woman61100,man61100,woman61100_ed1,man61100_ed1,woman61100_ed2,man61100_ed2,woman61100_ed3,man61100_ed3,woman61100_ed4,man61100_ed4,woman61100_ed5,man61100_ed5,woman61100_lit,man61100_lit,religion1,religion2,religion3,religion4,religion5,caste1,caste2,caste3,caste4,latrine_any,latrine_own,num_rooms,num_rooms_pucca,roof_thatch,roof_rcc,any_old_biz,area_debt_total_base,area_pop_base,area_business_total_base,area_exp_pc_mean_base,area_literate_head_base,area_literate_base,hhsize_adj_1,adults_1,children_1,male_head_1,head_age_1,head_noeduc_1,women1845_1,anychild1318_1,spouse_literate_1,spouse_works_wage_1,ownland_hyderabad_1,ownland_village_1,informal_new_amt_1,shg_new_amt_1,anymfi_amt_1D,informal_new_amt_1D,friend_amt_1D,shg_new_amt_1D,relative_amt_1D,moneylender_amt_1D,informal_amt_1alt2,predicted_classification,MF,H,is_training,L,HxMF,LxMF,density_3,anymfi_ind,formid,slumid,h
93,1,1,No,No,No,No,Yes,0,0,0,0,10000,15000,0,0,0,0,10000,0.07895591109991074,0,0.013961325399577618,0.08175098896026611,200000,1,1,4,1,3,2,2,1,0,1,2,0.25,0,0,0,0,0,0,2,2006-07-10,43,3,1,0,1,0,0,0,0,3,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6,6,0,1,0,81050,272,11,1334.76611328125,0.5,0.5338982939720154,3.759999990463257,2,3,1,37,0,1,0,1,0,0,0,10000,0,0,10000,0,0,0,10000,10000,No,1,0,0,1,0,1,0.014705882352941176,0,93,1,0
94,1,1,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0.09286639094352722,0,0.013727262616157532,0.10268489271402359,0,0,1,5,4,1,5,3,4,3,1,0,0.800000011920929,0,0,0,0,0,0,2,2006-07-10,43,1,0,2,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,3,0,1,0,81050,272,11,1334.76611328125,0.5,0.5338982939720154,4.730000019073486,3,3,1,38,0,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,No,1,0,0,1,0,1,0.01838235294117647,0,94,1,0
96,1,1,No,No,No,No,Yes,0,0,0,0,100000,100000,0,0,0,0,100000,0.09940224885940552,0,0.003154754638671875,0.07935669273138046,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2006-07-10,43,3,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,0,0,1,0,81050,272,11,1334.76611328125,0.5,0.5338982939720154,4.090000152587891,3,2,1,29,0,1,0,1,0,1,0,100000,0,0,100000,0,0,0,100000,100000,No,1,0,0,1,0,1,NA,0,96,1,0
98,1,1,No,No,No,No,Yes,0,0,0,0,20000,19400,0,0,0,0,20000,0.07895591109991074,0,0.013961325399577618,0.08175098896026611,65000,1,1,8,1,7,5,4,1,1,4,3,0.125,0,0,0,0,0,0,2,2006-07-10,43,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,NA,2,0,0,0,0,81050,272,11,1334.76611328125,0.5,0.5338982939720154,2.5399999618530273,2,2,1,25,0,1,0,1,0,0,0,20000,0,0,20000,0,0,0,20000,20000,No,1,0,0,1,0,1,0.029411764705882353,0,98,1,0
189,3,1,Yes,No,Yes,No,No,9800,0,10000,0,0,9800,0,0,0,0,0,0.05645688623189926,0,0.008947434835135937,0.060045745223760605,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,2006-04-20,11,0,2,1,0,1,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,4,0,0,1,0,12465,257,6,986.641357421875,0.4000000059604645,0.625,4.800000190734863,5,0,1,45,0,2,0,0,0,0,1,0,0,10000,0,0,0,0,0,0,No,1,0,0,1,0,1,NA,1,189,3,0
195,3,1,No,No,No,No,Yes,0,0,0,0,200000,200000,0,0,100000,0,100000,0.06404010206460953,0,0.01333788875490427,0.06742098182439804,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,2006-04-20,11,2,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,1,0,12465,257,6,986.641357421875,0.4000000059604645,0.625,3.259999990463257,2,3,1,30,0,1,0,0,0,0,0,200000,0,0,200000,100000,0,0,100000,200000,Yes,1,1,0,0,1,0,NA,0,195,3,1
199,3,1,No,No,No,No,Yes,0,0,0,0,1500,1500,0,0,1500,0,0,0.04642957076430321,0,0.007866686210036278,NA,10000,1,1,6,2,4,5,5,2,2,3,3,0.3333333432674408,0,0,0,0,0,0,46,2006-04-20,11,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,12465,257,6,986.641357421875,0.4000000059604645,0.625,1.9500000476837158,2,1,1,28,0,1,0,0,0,0,1,1500,0,0,1500,1500,0,0,0,1500,No,1,0,0,1,0,1,0.023346303501945526,0,199,3,0
201,3,1,Yes,No,Yes,No,No,10000,0,10000,0,0,10000,0,0,0,0,0,0.031322021037340164,0,0.0047898381017148495,0.03550177440047264,10000,1,1,4,0,4,2,4,0,0,2,4,0,0,0,0,0,0,0,46,2006-04-20,11,1,1,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,3,0,1,1,12465,257,6,986.641357421875,0.4000000059604645,0.625,4.610000133514404,4,1,1,50,1,1,1,0,1,0,0,0,0,10000,0,0,0,0,0,0,No,1,0,0,1,0,1,0.01556420233463035,1,201,3,0
212,3,1,No,No,No,No,Yes,0,0,0,0,900,8000,0,0,500,0,0,0.07895591109991074,0,0.013961325399577618,0.0792502760887146,0,0,1,4,1,3,3,1,1,0,2,1,0.25,0,0,0,0,0,0,46,2006-04-20,11,2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,NA,2,0,0,1,0,12465,257,6,986.641357421875,0.4000000059604645,0.625,3.4700000286102295,3,1,1,34,0,1,0,1,0,0,0,500,0,0,500,500,0,0,0,500,No,1,0,0,1,0,1,0.01556420233463035,0,212,3,0
219,3,1,No,No,No,No,Yes,0,0,0,0,70000,86000,0,0,0,0,20000,0.07795058190822601,0,0.013103825971484184,0.08983425796031952,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,2006-04-20,11,1,2,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,12465,257,6,986.641357421875,0.4000000059604645,0.625,4.340000152587891,3,2,1,38,1,1,1,0,0,0,0,20000,0,0,20000,0,0,0,20000,20000,No,1,0,0,1,0,1,NA,0,219,3,0
222,3,1,No,No,No,No,Yes,0,0,0,0,10000,12500,0,0,10000,0,0,NA,0,NA,NA,0,0,1,6,2,4,3,5,1,2,2,3,0.3333333432674408,NA,NA,NA,NA,NA,NA,46,2006-04-20,11,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,12465,257,6,986.641357421875,0.4000000059604645,0.625,1.899999976158142,2,0,1,26,0,1,0,1,0,0,0,10000,0,0,10000,10000,0,0,0,10000,No,1,0,0,1,0,1,0.023346303501945526,0,222,3,0
223,3,1,No,No,No,No,Yes,0,0,0,0,6000,5750,0,0,0,0,0,0.07895591109991074,0,0.013961325399577618,0.0792502760887146,0,0,1,4,3,1,3,1,3,0,0,1,0.75,NA,NA,NA,NA,NA,NA,46,2006-04-20,11,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,12465,257,6,986.641357421875,0.4000000059604645,0.625,2.2200000286102295,2,1,1,25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,1,0,1,0.01556420233463035,0,223,3,0
228,3,1,No,No,No,Yes,No,0,0,0,50000,0,50000,0,0,0,0,0,0.06404010206460953,0,0.01333788875490427,0.06742098182439804,28000,1,1,3,0,3,2,1,0,0,2,1,0,0,0,0,0,0,0,46,2006-04-20,11,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,12465,257,6,986.641357421875,0.4000000059604645,0.625,3.9000000953674316,4,0,1,55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,1,0,1,0.011673151750972763,0,228,3,0
229,3,1,No,NA,No,No,No,0,NA,0,0,0,0,0,0,0,0,0,0.06912826746702194,0,-0.008703001774847507,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,2006-04-20,11,0,1,4,1,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,1,1,0,1,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,0,1,0,12465,257,6,986.641357421875,0.4000000059604645,0.625,7.789999961853027,6,3,1,35,0,3,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,0,Yes,1,1,0,0,1,0,NA,0,229,3,1
231,3,1,Yes,No,Yes,No,No,10000,0,10000,0,0,10000,0,0,0,0,0,0.07795058190822601,0,0.013103825971484184,0.08983425796031952,0,0,1,4,0,4,3,2,0,0,3,2,0,1,1,0,1,1,0.25,46,2006-04-20,11,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,12465,257,6,986.641357421875,0.4000000059604645,0.625,3.8399999141693115,4,0,1,45,0,1,1,0,0,0,0,0,0,10000,0,0,0,0,0,0,No,1,0,0,1,0,1,0.01556420233463035,1,231,3,0
233,3,1,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0.07795058190822601,0,0.013103825971484184,0.08983425796031952,0,0,1,7,3,4,5,2,3,0,2,2,0.4285714328289032,0,0,0,0,0,0,46,2006-04-20,11,0,2,2,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,0,0,1,1,12465,257,6,986.641357421875,0.4000000059604645,0.625,4.510000228881836,3,2,1,42,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,No,1,0,0,1,0,1,0.027237354085603113,0,233,3,0
237,3,1,Yes,No,Yes,No,Yes,9800,0,10000,0,70000,79800,0,0,70000,0,0,0.07895591109991074,0,0.013961325399577618,0.0792502760887146,0,0,1,5,2,3,5,0,2,0,3,0,0.4000000059604645,0,0,0,0,0,0,46,2006-04-20,11,2,1,1,3,0,1,0,1,2,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,5,5,0,1,1,12465,257,6,986.641357421875,0.4000000059604645,0.625,7.889999866485596,7,2,1,58,0,1,0,1,0,0,0,70000,0,10000,70000,70000,0,0,0,70000,Yes,1,1,0,0,1,0,0.019455252918287938,1,237,3,1
240,4,1,Yes,Yes,Yes,No,Yes,8000,10000,18000,0,200000,218000,0,0,0,0,200000,0.04134933277964592,0,0.005870586261153221,0.045995477586984634,0,0,0.9523810148239136,6,6,0,6,3,6,3,0,0,1,0,0,0,0,0,0,45,2006-04-13,9,0,2,1,1,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,2,0,1,0,38625,173,10,886.208984375,0.550000011920929,0.5943396091461182,5.739999771118164,5,1,1,40,1,2,1,0,1,0,0,200000,0,18000,200000,0,0,0,200000,200000,No,1,0,0,1,0,1,0.03468208092485549,1,240,4,0
243,4,1,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0.017411543056368828,0,0.005023901350796223,0.015692485496401787,10000,1,1,3,2,1,1,2,0,2,1,0,0.6666666865348816,0,0,0,0,0,0,45,2006-04-13,9,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,0,1,0,38625,173,10,886.208984375,0.550000011920929,0.5943396091461182,3.990000009536743,3,2,1,40,1,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,No,1,0,0,1,0,1,0.017341040462427744,0,243,4,0
246,4,1,Yes,No,Yes,No,Yes,10000,0,10000,0,50000,57500,0,0,0,0,50000,0.031322021037340164,0,0.0047898381017148495,0.03735235333442688,0,0,0.9523810148239136,3,1,2,2,1,1,0,1,1,0.3333333432674408,2,1,1,2,1,1,45,2006-04-13,9,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,2,0,1,0,38625,173,10,886.208984375,0.550000011920929,0.5943396091461182,2.7300000190734863,2,1,1,46,0,1,1,0,1,0,0,50000,0,10000,50000,0,0,0,50000,50000,No,1,0,0,1,0,1,0.017341040462427744,1,246,4,0
249,4,1,Yes,No,Yes,No,Yes,10000,0,10,0,31020,173000,1,0,31020,0,0,0.04623783752322197,NA,0.005413274746388197,NA,207000,1,0.9523810148239136,2,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,45,2006-04-13,9,1,2,1,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,NA,NA,NA,0,NA,0,38625,173,10,886.208984375,0.550000011920929,0.5943396091461182,6.130000114440918,4,2,1,41,0,1,1,1,1,0,0,31080,60,10,31080,31020,60,0,0,31080,No,1,0,0,1,0,1,0.011560693641618497,1,249,4,0
255,4,1,Yes,No,Yes,No,No,28000,0,19000,0,0,31000,0,0,0,0,0,0.08836960047483444,0,0.00121650705114007,0.08618480712175369,20000,1,0.9523810148239136,5,0,5,4,2,0,0,4,2,0,0,0,0,0,0,0,45,2006-04-13,9,1,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,38625,173,10,886.208984375,0.550000011920929,0.5943396091461182,3.509999990463257,3,1,1,52,0,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,Yes,1,1,0,0,1,0,0.028901734104046242,1,255,4,1
260,4,1,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0.09286639094352722,0,0.013727262616157532,0.10198225826025009,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,2006-04-13,9,1,2,3,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,0,1,0,38625,173,10,886.208984375,0.550000011920929,0.5943396091461182,5.010000228881836,2,4,1,37,0,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,Yes,1,1,0,0,1,0,NA,0,260,4,1
270,4,1,No,No,No,No,Yes,0,0,0,0,20000,20000,0,0,0,0,20000,0.08898322284221649,0,0.015042073093354702,0.0889655128121376,0,0,1,7,0,7,3,4,0,0,3,4,0,0,0,0,0,0,0,45,2006-04-13,9,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,3,0,1,0,38625,173,10,886.208984375,0.550000011920929,0.5943396091461182,2.8499999046325684,3,1,1,33,0,2,0,1,0,0,0,20000,0,0,20000,0,0,0,20000,20000,No,1,0,0,1,0,1,0.04046242774566474,0,270,4,0
272,4,1,Yes,No,Yes,No,Yes,4000,0,4000,0,5000,11750,0,0,0,0,0,0.032327353954315186,0,0.005647337529808283,0.04821593686938286,17000,1,0.9523810148239136,4,2,2,4,2,2,1,2,1,0.5,0,0,0,0,0,0,45,2006-04-13,9,2,1,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,2,0,1,0,38625,173,10,886.208984375,0.550000011920929,0.5943396091461182,3.240000009536743,2,2,1,36,1,1,0,1,1,0,0,0,0,4000,0,0,0,0,0,0,No,1,0,0,1,0,1,0.023121387283236993,1,272,4,0
274,4,1,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0.06404010206460953,0,0.01333788875490427,0.06945880502462387,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,45,2006-04-13,9,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,2,0,1,0,38625,173,10,886.208984375,0.550000011920929,0.5943396091461182,3.569999933242798,3,1,1,40,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,No,1,0,0,1,0,1,0.005780346820809248,0,274,4,0
275,4,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0.109037846326828,0,0.017203569412231445,0.10625176876783371,0,0,1,10,5,5,5,6,1,5,4,1,0.5,2,2,1,2,1,0.4000000059604645,45,2006-04-13,9,1,2,3,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,2,0,1,0,38625,173,10,886.208984375,0.550000011920929,0.5943396091461182,7.550000190734863,8,1,1,52,0,4,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,Yes,1,1,0,0,1,0,0.057803468208092484,NA,275,4,1
281,4,1,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0.04623783752322197,0,0.005413274746388197,0.04821593686938286,0,0,1,5,0,5,3,5,0,0,3,5,0,0,0,0,0,0,0,45,2006-04-13,9,0,1,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,2,0,1,1,38625,173,10,886.208984375,0.550000011920929,0.5943396091461182,3.509999990463257,2,2,1,48,0,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,No,1,0,0,1,0,1,0.028901734104046242,0,281,4,0
287,4,1,No,No,No,No,Yes,0,0,0,0,10000,30000,0,10000,0,0,0,0.013711495324969292,0,-6.813639192841947e-4,0.02071141079068184,50000,1,1,3,0,3,1,2,0,0,1,2,0,0,0,0,0,0,0,45,2006-04-13,9,1,1,2,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,2,0,1,0,38625,173,10,886.208984375,0.550000011920929,0.5943396091461182,5.349999904632568,4,2,1,60,0,1,1,0,1,0,1,30000,20000,0,30000,0,20000,10000,0,20000,Yes,1,1,0,0,1,0,0.017341040462427744,0,287,4,1
